seq_name,nu,UniProt_ID,N,Features,N_Domain,Descriptions,Other_Descriptions,fdomain,Short_Descriptions,Other_Short_Descriptions,All_Short
Q8TBZ9_1_34,0.552,Q8TBZ9,34,,0.0,,,0.0,,,
Q8TC05_358_714,0.51,Q8TC05,357,,0.0,,,0.0,,,
Q8TC05_1_357,0.507,Q8TC05,357,,0.0,,,0.0,,,
Q8TC07_627_691,0.576,Q8TC07,65,,0.0,,,0.0,,,
Q8TC07_186_301,0.527,Q8TC07,116,,0.0,,,0.0,,,
Q8TC07_1_134,0.518,Q8TC07,134,,0.0,,,0.0,,,
Q8TC20_741_777,0.51,Q8TC20,37,,0.0,,,0.0,,,
Q8TC20_545_651,0.555,Q8TC20,107,,0.0,,,0.0,,,
Q8TC20_1_308,0.545,Q8TC20,308,,0.0,,,0.0,,,
Q8TC21_1_205,0.498,Q8TC21,205,Zinc finger,81.0,"C2H2-type 1, Zinc finger",KRAB,0.3951219512195122,Zinc finger,KRAB,Zinc finger & KRAB
Q8TC26_1_76,0.533,Q8TC26,76,,0.0,,,0.0,,,
Q8TC27_1_41,0.543,Q8TC27,41,,0.0,,,0.0,,,
Q8TC27_141_188,0.558,Q8TC27,48,,0.0,,,0.0,,,
Q8TC27_651_787,0.499,Q8TC27,137,,0.0,,,0.0,,,
Q8TC36_1_96,0.527,Q8TC36,96,,0.0,,,0.0,,,
Q8TC41_1_266,0.535,Q8TC41,266,,0.0,,,0.0,,,
Q8TC44_299_432,0.514,Q8TC44,134,,0.0,,,0.0,,,
Q8TC56_170_605,0.518,Q8TC56,436,,0.0,,,0.0,,,
Q8TC57_175_209,0.61,Q8TC57,35,,0.0,,,0.0,,,
Q8TC57_258_305,0.543,Q8TC57,48,,0.0,,,0.0,,,
Q8TC57_452_530,0.533,Q8TC57,79,,0.0,,,0.0,,,
Q8TC59_1_216,0.523,Q8TC59,216,,0.0,,,0.0,,,
Q8TC71_490_538,0.552,Q8TC71,49,,0.0,,,0.0,,,
Q8TC71_76_123,0.555,Q8TC71,48,,0.0,,,0.0,,,
Q8TC71_183_295,0.533,Q8TC71,113,,0.0,,,0.0,,,
Q8TC76_1_343,0.531,Q8TC76,343,,0.0,,,0.0,,,
Q8TC90_1_179,0.517,Q8TC90,179,,0.0,,,0.0,,,
Q8TC90_219_406,0.563,Q8TC90,188,,0.0,,,0.0,,,
Q8TC92_515_568,0.573,Q8TC92,54,,0.0,,,0.0,,,
Q8TC92_1_120,0.56,Q8TC92,120,,0.0,,,0.0,,,
Q8TC94_1_50,0.56,Q8TC94,50,,0.0,,,0.0,,,
Q8TC99_1_174,0.531,Q8TC99,174,,0.0,,,0.0,,,
Q8TCC3_1_35,0.572,Q8TCC3,35,,0.0,,,0.0,,,
Q8TCC7_506_542,0.563,Q8TCC7,37,,0.0,,,0.0,,,
Q8TCD1_31_76,0.56,Q8TCD1,46,,0.0,,,0.0,,,
Q8TCG1_555_619,0.545,Q8TCG1,65,,0.0,,,0.0,,,
Q8TCG1_839_905,0.553,Q8TCG1,67,,0.0,,,0.0,,,
Q8TCG2_1_98,0.552,Q8TCG2,98,,0.0,,,0.0,,,
Q8TCG5_765_803,0.526,Q8TCG5,39,,0.0,,,0.0,,,
Q8TCG5_1_37,0.534,Q8TCG5,37,,0.0,,,0.0,,,
Q8TCH9_1_128,0.487,Q8TCH9,128,,0.0,,,0.0,,,
Q8TCI5_1_160,0.522,Q8TCI5,160,,0.0,,,0.0,,,
Q8TCJ0_1_95,0.51,Q8TCJ0,95,,0.0,,,0.0,,,
Q8TCJ2_1_70,0.535,Q8TCJ2,70,,0.0,,,0.0,,,
Q8TCJ2_482_538,0.55,Q8TCJ2,57,,0.0,,,0.0,,,
Q8TCJ2_780_826,0.603,Q8TCJ2,47,,0.0,,,0.0,,,
Q8TCN5_478_953,0.521,Q8TCN5,476,Zinc finger,133.0,"C2H2-type 4, C2H2-type 5, C2H2-type 6, C2H2-type 7, C2H2-type 8, C2H2-type 9, Zinc finger",,0.2794117647058823,Zinc finger,,Zinc finger
Q8TCN5_1_477,0.531,Q8TCN5,477,Zinc finger,74.0,"C2H2-type 1, C2H2-type 2, C2H2-type 3, Zinc finger",,0.1551362683438155,Zinc finger,,Zinc finger
Q8TCP9_1_55,0.546,Q8TCP9,55,,0.0,,,0.0,,,
Q8TCQ1_1_78,0.54,Q8TCQ1,78,,0.0,,,0.0,,,
Q8TCQ1_245_289,0.572,Q8TCQ1,45,,0.0,,,0.0,,,
Q8TCS8_1_47,0.556,Q8TCS8,47,,0.0,,,0.0,,,
Q8TCS8_747_783,0.552,Q8TCS8,37,,0.0,,,0.0,,,
Q8TCT0_465_496,0.531,Q8TCT0,32,,0.0,,,0.0,,,
Q8TCT6_236_308,0.54,Q8TCT6,73,,0.0,,,0.0,,,
Q8TCT7_499_592,0.555,Q8TCT7,94,,0.0,,,0.0,,,
Q8TCT8_1_32,0.538,Q8TCT8,32,,0.0,,,0.0,,,
Q8TCT8_490_520,0.584,Q8TCT8,31,,0.0,,,0.0,,,
Q8TCT9_1_30,0.592,Q8TCT9,30,,0.0,,,0.0,,,
Q8TCU4_3143_3590,0.515,Q8TCU4,448,,0.0,,,0.0,,,
Q8TCU4_1_449,0.539,Q8TCU4,449,,0.0,,,0.0,,,
Q8TCU4_450_898,0.54,Q8TCU4,449,,0.0,,,0.0,,,
Q8TCU4_899_1347,0.517,Q8TCU4,449,,0.0,,,0.0,,,
Q8TCU4_1348_1796,0.518,Q8TCU4,449,,0.0,,,0.0,,,
Q8TCU4_1797_2245,0.519,Q8TCU4,449,,0.0,,,0.0,,,
Q8TCU4_2246_2694,0.484,Q8TCU4,449,,0.0,,,0.0,,,
Q8TCU4_2695_3142,0.518,Q8TCU4,448,,0.0,,,0.0,,,
Q8TCU4_3591_4038,0.508,Q8TCU4,448,,0.0,,,0.0,,,
Q8TCU4_4077_4111,0.547,Q8TCU4,35,,0.0,,,0.0,,,
Q8TCU5_1_183,0.503,Q8TCU5,183,,0.0,,,0.0,,,
Q8TCU5_484_517,0.557,Q8TCU5,34,,0.0,,,0.0,,,
Q8TCU5_962_1115,0.524,Q8TCU5,154,,0.0,,,0.0,,,
Q8TCU6_1_42,0.578,Q8TCU6,42,,0.0,,,0.0,,,
Q8TCU6_1100_1218,0.556,Q8TCU6,119,,0.0,,,0.0,,,
Q8TCU6_976_1071,0.525,Q8TCU6,96,,0.0,,,0.0,,,
Q8TCU6_795_845,0.578,Q8TCU6,51,,0.0,,,0.0,,,
Q8TCV5_122_224,0.512,Q8TCV5,103,,0.0,,,0.0,,,
Q8TCW7_307_415,0.498,Q8TCW7,109,,0.0,,,0.0,,,
Q8TCW9_1_53,0.575,Q8TCW9,53,,0.0,,,0.0,,,
Q8TCW9_351_393,0.542,Q8TCW9,43,,0.0,,,0.0,,,
Q8TCX5_588_670,0.536,Q8TCX5,83,,0.0,,,0.0,,,
Q8TCX5_368_397,0.559,Q8TCX5,30,,0.0,,,0.0,,,
Q8TCX5_1_33,0.559,Q8TCX5,33,,0.0,,,0.0,,,
Q8TCY5_65_172,0.522,Q8TCY5,108,,0.0,,,0.0,,,
Q8TCY9_574_614,0.533,Q8TCY9,41,,0.0,,,0.0,,,
Q8TCY9_129_180,0.571,Q8TCY9,52,,0.0,,,0.0,,,
Q8TCY9_1_77,0.541,Q8TCY9,77,,0.0,,,0.0,,,
Q8TCY9_811_880,0.525,Q8TCY9,70,,0.0,,,0.0,,,
Q8TCZ2_1_262,0.519,Q8TCZ2,262,,0.0,,,0.0,,,
Q8TCZ7_1_52,0.526,Q8TCZ7,52,,0.0,,,0.0,,,
Q8TD07_202_263,0.544,Q8TD07,62,,0.0,,,0.0,,,
Q8TD08_333_544,0.519,Q8TD08,212,,0.0,,,0.0,,,
Q8TD10_1_110,0.552,Q8TD10,110,,0.0,,,0.0,,,
Q8TD16_545_675,0.537,Q8TD16,131,,0.0,,,0.0,,,
Q8TD16_261_340,0.551,Q8TD16,80,,0.0,,,0.0,,,
Q8TD17_1_38,0.593,Q8TD17,38,,0.0,,,0.0,,,
Q8TD17_119_412,0.519,Q8TD17,294,Zinc finger,128.0,"C2H2-type 1; atypical, C2H2-type 2; degenerate, C2H2-type 3, Zinc finger",KRAB,0.4353741496598639,Zinc finger,KRAB,Zinc finger & KRAB
Q8TD17_586_642,0.545,Q8TD17,57,,0.0,,,0.0,,,
Q8TD19_1_57,0.554,Q8TD19,57,,0.0,,,0.0,,,
Q8TD19_728_898,0.549,Q8TD19,171,,0.0,,,0.0,,,
Q8TD19_928_979,0.543,Q8TD19,52,,0.0,,,0.0,,,
Q8TD20_561_617,0.55,Q8TD20,57,,0.0,,,0.0,,,
Q8TD20_368_462,0.521,Q8TD20,95,,0.0,,,0.0,,,
Q8TD20_1_40,0.55,Q8TD20,40,,0.0,,,0.0,,,
Q8TD23_1_244,0.514,Q8TD23,244,Zinc finger,153.0,"C2H2-type 1; degenerate, C2H2-type 2; degenerate, C2H2-type 3; degenerate, C2H2-type 4; degenerate, Zinc finger",KRAB,0.6270491803278688,Zinc finger,KRAB,Zinc finger & KRAB
Q8TD26_1158_1211,0.548,Q8TD26,54,,0.0,,,0.0,,,
Q8TD26_1311_1442,0.518,Q8TD26,132,,0.0,,,0.0,,,
Q8TD26_920_1100,0.498,Q8TD26,181,,0.0,,,0.0,,,
Q8TD26_1_303,0.485,Q8TD26,303,,0.0,,,0.0,,,
Q8TD26_2348_2715,0.524,Q8TD26,368,,0.0,,,0.0,,,
Q8TD26_1980_2347,0.509,Q8TD26,368,,0.0,,,0.0,,,
Q8TD26_1612_1979,0.524,Q8TD26,368,,0.0,,,0.0,,,
Q8TD30_1_45,0.592,Q8TD30,45,,0.0,,,0.0,,,
Q8TD31_1_89,0.517,Q8TD31,89,,0.0,,,0.0,,,
Q8TD31_298_335,0.56,Q8TD31,38,,0.0,,,0.0,,,
Q8TD31_477_509,0.554,Q8TD31,33,,0.0,,,0.0,,,
Q8TD31_693_782,0.526,Q8TD31,90,,0.0,,,0.0,,,
Q8TD35_1_98,0.514,Q8TD35,98,,0.0,,,0.0,,,
Q8TD43_979_1015,0.573,Q8TD43,37,,0.0,,,0.0,,,
Q8TD43_826_861,0.545,Q8TD43,36,,0.0,,,0.0,,,
Q8TD43_704_774,0.422,Q8TD43,71,,0.0,,,0.0,,,
Q8TD43_474_561,0.516,Q8TD43,88,,0.0,,,0.0,,,
Q8TD46_1_50,0.538,Q8TD46,50,,0.0,,,0.0,,,
Q8TD46_256_325,0.523,Q8TD46,70,,0.0,,,0.0,,,
Q8TD55_154_408,0.549,Q8TD55,255,,0.0,,,0.0,,,
Q8TD57_2730_2759,0.572,Q8TD57,30,,0.0,,,0.0,,,
Q8TD57_524_578,0.567,Q8TD57,55,,0.0,,,0.0,,,
Q8TD57_1_214,0.52,Q8TD57,214,,0.0,,,0.0,,,
Q8TD84_1_37,0.544,Q8TD84,37,Domain,18.0,Ig-like C2-type 1,,0.4864864864864865,Ig-like,,Ig-like
Q8TD84_1566_2053,0.497,Q8TD84,488,Domain,12.0,Fibronectin type-III 6,,0.0245901639344262,Fibronectin,,Fibronectin
Q8TD84_810_854,0.551,Q8TD84,45,Domain,44.0,Ig-like C2-type 9,,0.9777777777777776,Ig-like,,Ig-like
Q8TD86_1_30,0.57,Q8TD86,30,,0.0,,,0.0,,,
Q8TD90_1_85,0.545,Q8TD90,85,,0.0,,,0.0,,,
Q8TD91_1_322,0.494,Q8TD91,322,,0.0,,,0.0,,,
Q8TD91_323_643,0.524,Q8TD91,321,,0.0,,,0.0,,,
Q8TD94_1_323,0.502,Q8TD94,323,Zinc finger,85.0,"C2H2-type 1, C2H2-type 2, C2H2-type 3, Zinc finger",,0.2631578947368421,Zinc finger,,Zinc finger
Q8TDB4_1_240,0.473,Q8TDB4,240,,0.0,,,0.0,,,
Q8TDB6_186_240,0.557,Q8TDB6,55,,0.0,,,0.0,,,
Q8TDB6_80_144,0.541,Q8TDB6,65,,0.0,,,0.0,,,
Q8TDB6_500_561,0.554,Q8TDB6,62,,0.0,,,0.0,,,
Q8TDB8_491_520,0.583,Q8TDB8,30,,0.0,,,0.0,,,
Q8TDC0_68_251,0.519,Q8TDC0,184,,0.0,,,0.0,,,
Q8TDC0_1_30,0.589,Q8TDC0,30,,0.0,,,0.0,,,
Q8TDC3_1_32,0.589,Q8TDC3,32,,0.0,,,0.0,,,
Q8TDC3_376_614,0.523,Q8TDC3,239,,0.0,,,0.0,,,
Q8TDC3_660_778,0.506,Q8TDC3,119,,0.0,,,0.0,,,
Q8TDD1_600_881,0.475,Q8TDD1,282,,0.0,,,0.0,,,
Q8TDD1_1_96,0.488,Q8TDD1,96,,0.0,,,0.0,,,
Q8TDD2_1_431,0.484,Q8TDD2,431,Zinc finger,70.0,"C2H2-type 1, C2H2-type 2, C2H2-type 3, Zinc finger",,0.1624129930394431,Zinc finger,,Zinc finger
Q8TDD5_1_37,0.597,Q8TDD5,37,,0.0,,,0.0,,,
Q8TDF5_365_533,0.493,Q8TDF5,169,,0.0,,,0.0,,,
Q8TDF5_1_43,0.561,Q8TDF5,43,,0.0,,,0.0,,,
Q8TDF6_1_51,0.588,Q8TDF6,51,,0.0,,,0.0,,,
Q8TDF6_163_197,0.54,Q8TDF6,35,,0.0,,,0.0,,,
Q8TDF6_586_673,0.552,Q8TDF6,88,,0.0,,,0.0,,,
Q8TDG4_1_306,0.51,Q8TDG4,306,,0.0,,,0.0,,,
Q8TDH9_1_34,0.564,Q8TDH9,34,,0.0,,,0.0,,,
Q8TDI0_1_142,0.39,Q8TDI0,142,,0.0,,,0.0,,,
Q8TDI0_1881_1954,0.519,Q8TDI0,74,,0.0,,,0.0,,,
Q8TDI0_380_419,0.59,Q8TDI0,40,Zinc finger,10.0,"PHD-type 1, Zinc finger",,0.25,Zinc finger,,Zinc finger
Q8TDI0_548_578,0.544,Q8TDI0,31,,0.0,,,0.0,,,
Q8TDI0_1518_1717,0.544,Q8TDI0,200,,0.0,,,0.0,,,
Q8TDI0_1163_1414,0.487,Q8TDI0,252,,0.0,,,0.0,,,
Q8TDI0_198_349,0.514,Q8TDI0,152,,0.0,,,0.0,,,
Q8TDI0_644_680,0.539,Q8TDI0,37,,0.0,,,0.0,,,
Q8TDI7_747_906,0.523,Q8TDI7,160,,0.0,,,0.0,,,
Q8TDI7_1_161,0.514,Q8TDI7,161,,0.0,,,0.0,,,
Q8TDI8_1_91,0.446,Q8TDI8,91,,0.0,,,0.0,,,
Q8TDJ6_2385_2503,0.416,Q8TDJ6,119,,0.0,,,0.0,,,
Q8TDJ6_2567_2659,0.531,Q8TDJ6,93,,0.0,,,0.0,,,
Q8TDJ6_852_966,0.532,Q8TDJ6,115,,0.0,,,0.0,,,
Q8TDJ6_665_726,0.521,Q8TDJ6,62,,0.0,,,0.0,,,
Q8TDJ6_560_613,0.537,Q8TDJ6,54,,0.0,,,0.0,,,
Q8TDJ6_2686_2759,0.531,Q8TDJ6,74,,0.0,,,0.0,,,
Q8TDJ6_2183_2212,0.583,Q8TDJ6,30,,0.0,,,0.0,,,
Q8TDJ6_1836_2134,0.503,Q8TDJ6,299,,0.0,,,0.0,,,
Q8TDJ6_197_226,0.561,Q8TDJ6,30,,0.0,,,0.0,,,
Q8TDJ6_1374_1506,0.54,Q8TDJ6,133,,0.0,,,0.0,,,
Q8TDJ6_1536_1571,0.546,Q8TDJ6,36,,0.0,,,0.0,,,
Q8TDJ6_1127_1339,0.521,Q8TDJ6,213,,0.0,,,0.0,,,
Q8TDJ6_134_164,0.57,Q8TDJ6,31,,0.0,,,0.0,,,
Q8TDJ6_266_492,0.515,Q8TDJ6,227,,0.0,,,0.0,,,
Q8TDJ6_2266_2323,0.536,Q8TDJ6,58,,0.0,,,0.0,,,
Q8TDM0_1_48,0.531,Q8TDM0,48,,0.0,,,0.0,,,
Q8TDM0_148_211,0.539,Q8TDM0,64,,0.0,,,0.0,,,
Q8TDM6_1070_1355,0.534,Q8TDM6,286,,0.0,,,0.0,,,
Q8TDM6_81_197,0.513,Q8TDM6,117,,0.0,,,0.0,,,
Q8TDM6_461_503,0.563,Q8TDM6,43,,0.0,,,0.0,,,
Q8TDM6_575_634,0.559,Q8TDM6,60,,0.0,,,0.0,,,
Q8TDM6_1423_1508,0.541,Q8TDM6,86,,0.0,,,0.0,,,
Q8TDM6_784_1069,0.521,Q8TDM6,286,,0.0,,,0.0,,,
Q8TDM6_1657_1732,0.499,Q8TDM6,76,,0.0,,,0.0,,,
Q8TDN1_1_51,0.536,Q8TDN1,51,,0.0,,,0.0,,,
Q8TDN1_473_519,0.533,Q8TDN1,47,,0.0,,,0.0,,,
Q8TDN2_1_101,0.415,Q8TDN2,101,,0.0,,,0.0,,,
Q8TDN4_1_468,0.465,Q8TDN4,468,,0.0,,,0.0,,,
Q8TDN6_1_53,0.428,Q8TDN6,53,,0.0,,,0.0,,,
Q8TDN6_307_353,0.512,Q8TDN6,47,,0.0,,,0.0,,,
Q8TDQ0_137_191,0.543,Q8TDQ0,55,,0.0,,,0.0,,,
Q8TDQ0_233_301,0.521,Q8TDQ0,69,,0.0,,,0.0,,,
Q8TDQ1_185_290,0.552,Q8TDQ1,106,,0.0,,,0.0,,,
Q8TDR0_129_555,0.508,Q8TDR0,427,,0.0,,,0.0,,,
Q8TDR2_384_417,0.565,Q8TDR2,34,Domain,33.0,Protein kinase,,0.9705882352941176,Protein kinase,,Protein kinase
Q8TDR2_1_201,0.538,Q8TDR2,201,,0.0,,,0.0,,,
Q8TDR4_1_45,0.58,Q8TDR4,45,,0.0,,,0.0,,,
Q8TDR4_112_215,0.533,Q8TDR4,104,,0.0,,,0.0,,,
Q8TDS4_309_363,0.546,Q8TDS4,55,,0.0,,,0.0,,,
Q8TDS5_1_87,0.52,Q8TDS5,87,,0.0,,,0.0,,,
Q8TDS7_291_321,0.591,Q8TDS7,31,,0.0,,,0.0,,,
Q8TDT2_315_470,0.561,Q8TDT2,156,,0.0,,,0.0,,,
Q8TDT2_1_30,0.587,Q8TDT2,30,,0.0,,,0.0,,,
Q8TDU6_297_330,0.52,Q8TDU6,34,,0.0,,,0.0,,,
Q8TDU9_1_36,0.543,Q8TDU9,36,,0.0,,,0.0,,,
Q8TDU9_342_374,0.554,Q8TDU9,33,,0.0,,,0.0,,,
Q8TDV0_324_419,0.578,Q8TDV0,96,,0.0,,,0.0,,,
Q8TDV2_1_54,0.527,Q8TDV2,54,,0.0,,,0.0,,,
Q8TDW0_175_236,0.571,Q8TDW0,62,,0.0,,,0.0,,,
Q8TDW0_52_98,0.564,Q8TDW0,47,,0.0,,,0.0,,,
Q8TDW4_539_575,0.553,Q8TDW4,37,,0.0,,,0.0,,,
Q8TDW4_1_54,0.53,Q8TDW4,54,,0.0,,,0.0,,,
Q8TDW4_108_155,0.564,Q8TDW4,48,,0.0,,,0.0,,,
Q8TDW5_543_593,0.534,Q8TDW5,51,Domain,30.0,C2 2,,0.5882352941176471,C2,,C2
Q8TDW5_128_406,0.503,Q8TDW5,279,,0.0,,,0.0,,,
Q8TDW7_1_46,0.532,Q8TDW7,46,,0.0,,,0.0,,,
Q8TDW7_3949_3988,0.55,Q8TDW7,40,Domain,39.0,Laminin G-like,,0.975,Laminin,,Laminin
Q8TDW7_686_723,0.557,Q8TDW7,38,,0.0,,,0.0,,,
Q8TDW7_4128_4557,0.46,Q8TDW7,430,,0.0,,,0.0,,,
Q8TDW7_3792_3844,0.544,Q8TDW7,53,Domain,38.0,EGF-like 1,,0.7169811320754716,EGF-like,,EGF-like
Q8TDX6_28_117,0.524,Q8TDX6,90,,0.0,,,0.0,,,
Q8TDX9_2631_2849,0.479,Q8TDX9,219,,0.0,,,0.0,,,
Q8TDX9_255_507,0.539,Q8TDX9,253,,0.0,,,0.0,,,
Q8TDX9_2338_2449,0.498,Q8TDX9,112,,0.0,,,0.0,,,
Q8TDX9_2208_2257,0.535,Q8TDX9,50,,0.0,,,0.0,,,
Q8TDX9_1991_2139,0.522,Q8TDX9,149,,0.0,,,0.0,,,
Q8TDX9_1396_1523,0.522,Q8TDX9,128,,0.0,,,0.0,,,
Q8TDX9_936_1134,0.544,Q8TDX9,199,,0.0,,,0.0,,,
Q8TDX9_1_254,0.529,Q8TDX9,254,,0.0,,,0.0,,,
Q8TDY2_1256_1500,0.527,Q8TDY2,245,,0.0,,,0.0,,,
Q8TDY2_618_805,0.549,Q8TDY2,188,,0.0,,,0.0,,,
Q8TDY2_204_311,0.543,Q8TDY2,108,,0.0,,,0.0,,,
Q8TDY4_269_302,0.569,Q8TDY4,34,,0.0,,,0.0,,,
Q8TDY4_394_427,0.576,Q8TDY4,34,,0.0,,,0.0,,,
Q8TDY4_683_903,0.498,Q8TDY4,221,,0.0,,,0.0,,,
Q8TDY8_1_34,0.546,Q8TDY8,34,,0.0,,,0.0,,,
Q8TDY8_960_1250,0.494,Q8TDY8,291,,0.0,,,0.0,,,
Q8TDZ2_606_926,0.508,Q8TDZ2,321,,0.0,,,0.0,,,
Q8TDZ2_481_517,0.577,Q8TDZ2,37,,0.0,,,0.0,,,
Q8TE02_222_316,0.544,Q8TE02,95,,0.0,,,0.0,,,
Q8TE04_1_234,0.5,Q8TE04,234,,0.0,,,0.0,,,
Q8TE12_270_382,0.531,Q8TE12,113,,0.0,,,0.0,,,
Q8TE12_1_34,0.558,Q8TE12,34,,0.0,,,0.0,,,
Q8TE12_157_196,0.565,Q8TE12,40,,0.0,,,0.0,,,
Q8TE49_689_892,0.54,Q8TE49,204,,0.0,,,0.0,,,
Q8TE49_1_33,0.563,Q8TE49,33,,0.0,,,0.0,,,
Q8TE49_60_131,0.536,Q8TE49,72,,0.0,,,0.0,,,
Q8TE49_446_616,0.524,Q8TE49,171,,0.0,,,0.0,,,
Q8TE54_471_577,0.545,Q8TE54,107,,0.0,,,0.0,,,
Q8TE56_1_241,0.5,Q8TE56,241,,0.0,,,0.0,,,
Q8TE56_308_345,0.577,Q8TE56,38,,0.0,,,0.0,,,
Q8TE56_434_478,0.555,Q8TE56,45,,0.0,,,0.0,,,
Q8TE56_704_809,0.504,Q8TE56,106,,0.0,,,0.0,,,
Q8TE56_1017_1095,0.527,Q8TE56,79,,0.0,,,0.0,,,
Q8TE57_1_296,0.485,Q8TE57,296,,0.0,,,0.0,,,
Q8TE57_1028_1224,0.536,Q8TE57,197,,0.0,,,0.0,,,
Q8TE58_1_218,0.429,Q8TE58,218,,0.0,,,0.0,,,
Q8TE58_800_854,0.561,Q8TE58,55,,0.0,,,0.0,,,
Q8TE59_402_438,0.557,Q8TE59,37,,0.0,,,0.0,,,
Q8TE59_1134_1207,0.533,Q8TE59,74,,0.0,,,0.0,,,
Q8TE59_529_653,0.512,Q8TE59,125,,0.0,,,0.0,,,
Q8TE59_1_332,0.467,Q8TE59,332,,0.0,,,0.0,,,
Q8TE60_203_300,0.514,Q8TE60,98,,0.0,,,0.0,,,
Q8TE60_1_148,0.508,Q8TE60,148,,0.0,,,0.0,,,
Q8TE60_867_1221,0.523,Q8TE60,355,,0.0,,,0.0,,,
Q8TE67_146_239,0.521,Q8TE67,94,,0.0,,,0.0,,,
Q8TE67_500_530,0.565,Q8TE67,31,,0.0,,,0.0,,,
Q8TE67_387_459,0.515,Q8TE67,73,,0.0,,,0.0,,,
Q8TE68_448_487,0.489,Q8TE68,40,,0.0,,,0.0,,,
Q8TE68_529_633,0.513,Q8TE68,105,,0.0,,,0.0,,,
Q8TE68_175_250,0.541,Q8TE68,76,,0.0,,,0.0,,,
Q8TE73_880_1015,0.518,Q8TE73,136,,0.0,,,0.0,,,
Q8TE73_1052_1105,0.512,Q8TE73,54,,0.0,,,0.0,,,
Q8TE73_79_118,0.527,Q8TE73,40,,0.0,,,0.0,,,
Q8TE73_3226_3300,0.574,Q8TE73,75,,0.0,,,0.0,,,
Q8TE76_811_840,0.55,Q8TE76,30,,0.0,,,0.0,,,
Q8TE76_1_34,0.569,Q8TE76,34,,0.0,,,0.0,,,
Q8TE76_471_776,0.535,Q8TE76,306,,0.0,,,0.0,,,
Q8TE77_471_659,0.532,Q8TE77,189,,0.0,,,0.0,,,
Q8TE77_241_278,0.599,Q8TE77,38,,0.0,,,0.0,,,
Q8TE77_1_96,0.502,Q8TE77,96,,0.0,,,0.0,,,
Q8TE82_1_90,0.534,Q8TE82,90,,0.0,,,0.0,,,
Q8TE82_400_497,0.562,Q8TE82,98,,0.0,,,0.0,,,
Q8TE82_217_307,0.559,Q8TE82,91,,0.0,,,0.0,,,
Q8TE82_1306_1336,0.547,Q8TE82,31,,0.0,,,0.0,,,
Q8TE85_1_235,0.522,Q8TE85,235,,0.0,,,0.0,,,
Q8TE85_555_626,0.514,Q8TE85,72,,0.0,,,0.0,,,
Q8TE85_416_523,0.532,Q8TE85,108,,0.0,,,0.0,,,
Q8TE99_1_61,0.533,Q8TE99,61,,0.0,,,0.0,,,
Q8TEA7_712_797,0.534,Q8TEA7,86,,0.0,,,0.0,,,
Q8TEA8_159_209,0.553,Q8TEA8,51,,0.0,,,0.0,,,
Q8TEB1_516_546,0.6,Q8TEB1,31,,0.0,,,0.0,,,
Q8TEB1_1_92,0.518,Q8TEB1,92,,0.0,,,0.0,,,
Q8TEB7_1_43,0.544,Q8TEB7,43,,0.0,,,0.0,,,
Q8TEB7_322_428,0.587,Q8TEB7,107,,0.0,,,0.0,,,
Q8TEB9_216_315,0.477,Q8TEB9,100,,0.0,,,0.0,,,
Q8TEC5_71_127,0.542,Q8TEC5,57,,0.0,,,0.0,,,
Q8TEC5_435_729,0.529,Q8TEC5,295,,0.0,,,0.0,,,
Q8TEC5_257_387,0.526,Q8TEC5,131,,0.0,,,0.0,,,
Q8TED0_319_357,0.591,Q8TED0,39,,0.0,,,0.0,,,
Q8TED4_237_289,0.574,Q8TED4,53,,0.0,,,0.0,,,
Q8TED9_537_614,0.518,Q8TED9,78,,0.0,,,0.0,,,
Q8TED9_312_425,0.516,Q8TED9,114,,0.0,,,0.0,,,
Q8TED9_700_768,0.557,Q8TED9,69,,0.0,,,0.0,,,
Q8TED9_40_222,0.543,Q8TED9,183,,0.0,,,0.0,,,
Q8TEE9_1_199,0.505,Q8TEE9,199,,0.0,,,0.0,,,
Q8TEF2_1_133,0.498,Q8TEF2,133,,0.0,,,0.0,,,
Q8TEH3_397_703,0.504,Q8TEH3,307,,0.0,,,0.0,,,
Q8TEH3_704_1009,0.501,Q8TEH3,306,,0.0,,,0.0,,,
Q8TEJ3_520_827,0.524,Q8TEJ3,308,,0.0,,,0.0,,,
Q8TEJ3_1_52,0.52,Q8TEJ3,52,,0.0,,,0.0,,,
Q8TEJ3_119_202,0.558,Q8TEJ3,84,,0.0,,,0.0,,,
Q8TEJ3_322_470,0.551,Q8TEJ3,149,,0.0,,,0.0,,,
Q8TEK3_340_484,0.55,Q8TEK3,145,,0.0,,,0.0,,,
Q8TEK3_1096_1537,0.514,Q8TEK3,442,,0.0,,,0.0,,,
Q8TEK3_654_1095,0.495,Q8TEK3,442,,0.0,,,0.0,,,
Q8TEL6_1_44,0.58,Q8TEL6,44,,0.0,,,0.0,,,
Q8TEL6_312_384,0.552,Q8TEL6,73,,0.0,,,0.0,,,
Q8TEM1_1553_1586,0.574,Q8TEM1,34,,0.0,,,0.0,,,
Q8TEM1_1664_1887,0.495,Q8TEM1,224,,0.0,,,0.0,,,
Q8TEP8_2383_2445,0.538,Q8TEP8,63,,0.0,,,0.0,,,
Q8TEP8_1545_1578,0.571,Q8TEP8,34,,0.0,,,0.0,,,
Q8TEP8_1737_1770,0.58,Q8TEP8,34,,0.0,,,0.0,,,
Q8TEP8_1_460,0.512,Q8TEP8,460,,0.0,,,0.0,,,
